PART,ARCH,FULLARCH,FAMILY,IDCODE,DEVICE
xczu4ev-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu4ev-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xczu4ev
xczu5cg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5cg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5cg
xczu5eg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5eg-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5eg
xczu5ev-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu5ev-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xczu5ev
xczu6cg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6cg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6cg
xczu6eg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvb1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu6eg-ffvc900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484b093,xczu6eg
xczu7cg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvc1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7cg-ffvf1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7cg
xczu7eg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvc1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7eg-ffvf1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7eg
xczu7ev-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvc1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu7ev-ffvf1517-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xczu7ev
xczu9cg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9cg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9cg
xczu9eg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvb1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xczu9eg-ffvc900-3-e,zynquplus,Zynq UltraScale+,zynquplus,0x0484a093,xczu9eg
xazu11eg-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xazu11eg
xazu11eg-ffvf1517-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xazu11eg
xazu2eg-sbva484-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sbva484-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sbva484-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfva625-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfva625-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfva625-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu2eg-sfvc784-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a43093,xazu2eg
xazu3eg-sbva484-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sbva484-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sbva484-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfva625-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfva625-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfva625-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu3eg-sfvc784-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a42093,xazu3eg
xazu4ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xazu4ev
xazu4ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xazu4ev
xazu4ev-sfvc784-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a47093,xazu4ev
xazu5ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xazu5ev
xazu5ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xazu5ev
xazu5ev-sfvc784-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a46093,xazu5ev
xazu7ev-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xazu7ev
xazu7ev-fbvb900-1Q-q,zynquplus,Zynq UltraScale+,zynquplus,0x04a5a093,xazu7ev
xqzu11eg-ffrc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1156-1M-m,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1760-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1760-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1760-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1760-1M-m,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu11eg-ffrc1760-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a4e093,xqzu11eg
xqzu15eg-ffrb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
xqzu15eg-ffrb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
xqzu15eg-ffrb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
xqzu15eg-ffrb1156-1M-m,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
xqzu15eg-ffrb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
xqzu15eg-ffrc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,0x04a52093,xqzu15eg
